loopIteration,time,rcCommand[0],rcCommand[1],rcCommand[2],rcCommand[3],vbatLatest,amperageLatest,gyroADC[0],gyroADC[1],gyroADC[2],gyroADCafterRpm[0],gyroADCafterRpm[1],gyroADCafterRpm[2],accSmooth[0],accSmooth[1],accSmooth[2],accADCafterRpm[0],accADCafterRpm[1],accADCafterRpm[2],motor[0],motor[1],motor[2],motor[3],erpm[0],flightModeFlags,stateFlags,failsafePhase,rxSignalReceived,rxFlightChannelsValid,heading[0],heading[1],heading[2]
1745,23431603,0,0,0,10000,1,0,8,-10,11,0,0,0,2,-77,-2021,-2,77,-2021,158,158,158,158,0,0,0,0,0,0,-3.086995697,0.024554557,0.080201796
1746,23431850,0,0,0,10000,1,0,8,-10,11,0,0,0,1,-77,-2022,-1,77,-2022,158,158,158,158,0,0,0,0,0,0,-3.086991514,0.02455599,0.080249431
1747,23432098,0,0,0,10000,1,0,8,-11,10,0,0,0,0,-76,-2022,0,76,-2022,158,158,158,158,0,0,0,0,0,0,-3.086987958,0.024562559,0.080292758
1748,23432346,0,0,0,10000,1,0,8,-11,11,0,0,-1,-1,-77,-2020,1,77,-2020,158,158,158,158,0,0,0,0,0,0,-3.086983547,0.024570268,0.080340327
1749,23432593,0,0,0,10000,1,0,8,-11,10,0,0,0,-1,-75,-2020,1,75,-2020,158,158,158,158,0,0,0,0,0,0,-3.08698091,0.024577534,0.080383554
1750,23432841,0,0,0,10000,1,0,8,-10,11,0,0,0,0,-75,-2020,0,75,-2020,158,158,158,158,0,0,0,0,0,0,-3.086978251,0.024580043,0.08043151
1751,23433089,0,0,0,10000,1,0,8,-10,11,0,0,0,0,-75,-2021,0,75,-2021,158,158,158,158,0,0,0,0,0,0,-3.086975642,0.024582531,0.080479472
1752,23433336,0,0,0,10000,1,0,8,-10,11,0,0,0,0,-73,-2021,0,73,-2021,158,158,158,158,0,0,0,0,0,0,-3.086974908,0.024584836,0.080527398
1753,23433584,0,0,0,10000,1,0,8,-10,11,0,0,0,-1,-73,-2020,1,73,-2020,158,158,158,158,0,0,0,0,0,0,-3.086973989,0.024588218,0.0805755
1754,23433831,0,0,0,10000,1,0,8,-11,12,0,0,0,-1,-73,-2020,1,73,-2020,158,158,158,158,0,0,0,0,0,0,-3.086973305,0.024595945,0.080627491
1755,23434079,0,0,0,10000,1,0,9,-11,12,0,0,1,-1,-72,-2020,1,72,-2020,158,158,158,158,0,0,0,0,0,0,-3.086969032,0.024603866,0.080679755
1756,23434327,0,0,0,10000,1,0,9,-11,11,0,0,1,-1,-72,-2020,1,72,-2020,158,158,158,158,0,0,0,0,0,0,-3.086964658,0.024611542,0.080727698
1757,23434574,0,0,0,10000,1,0,9,-11,10,0,0,0,0,-73,-2020,0,73,-2020,158,158,158,158,0,0,0,0,0,0,-3.086959467,0.024617901,0.080771088
1758,23434822,0,0,0,10000,1,0,9,-10,10,0,0,-1,1,-74,-2021,-1,74,-2021,158,158,158,158,0,0,0,0,0,0,-3.086953313,0.024619247,0.080814816
1759,23435070,0,0,0,10000,1,0,9,-10,10,0,0,-1,2,-75,-2022,-2,75,-2022,158,158,158,158,0,0,0,0,0,0,-3.086946346,0.024619704,0.080858482
1760,23435317,0,0,0,10000,1,0,9,-11,11,0,0,-1,3,-75,-2022,-3,75,-2022,158,158,158,158,0,0,0,0,0,0,-3.086939642,0.024623644,0.080906059
1761,23435565,0,0,0,10000,1,0,9,-11,11,0,0,0,2,-76,-2021,-2,76,-2021,158,158,158,158,0,0,0,0,0,0,-3.086931879,0.024628672,0.080953739
1762,23435813,0,0,0,10000,1,0,8,-11,11,0,0,0,2,-77,-2019,-2,77,-2019,158,158,158,158,0,0,0,0,0,0,-3.086927484,0.024633738,0.08100134
1763,23436060,0,0,0,10000,1,0,8,-11,11,0,0,0,2,-77,-2019,-2,77,-2019,158,158,158,158,0,0,0,0,0,0,-3.086923229,0.024638598,0.081048762
1764,23436308,0,0,0,10000,1,0,8,-11,11,0,0,0,2,-77,-2019,-2,77,-2019,158,158,158,158,0,0,0,0,0,0,-3.086918844,0.024643655,0.081096367
1765,23436556,0,0,0,10000,1,0,8,-10,11,0,0,0,2,-77,-2019,-2,77,-2019,158,158,158,158,0,0,0,0,0,0,-3.08691447,0.024644393,0.08114421
1766,23436803,0,0,0,10000,1,0,7,-10,11,0,0,0,1,-77,-2019,-1,77,-2019,158,158,158,158,0,0,0,0,0,0,-3.08691454,0.024645818,0.081191869
1767,23437051,0,0,0,10000,1,0,7,-10,11,1,0,0,0,-76,-2021,0,76,-2021,158,158,158,158,0,0,0,0,0,0,-3.086915452,0.024648257,0.081239787
1768,23437299,0,0,0,10000,1,0,7,-10,11,1,0,0,-1,-74,-2022,1,74,-2022,158,158,158,158,0,0,0,0,0,0,-3.086918143,0.024651545,0.081287852
1769,23437546,0,0,0,10000,1,0,8,-11,11,0,0,0,-1,-73,-2022,1,73,-2022,158,158,158,158,0,0,0,0,0,0,-3.086917503,0.024658945,0.081335574
1770,23437794,0,0,0,10000,1,0,8,-11,11,0,0,0,-3,-73,-2022,3,73,-2022,158,158,158,158,0,0,0,0,0,0,-3.086916727,0.024668274,0.08138347
1771,23438042,0,0,0,10000,1,0,8,-11,11,0,0,0,-3,-72,-2022,3,72,-2022,158,158,158,158,0,0,0,0,0,0,-3.086916816,0.024677592,0.081431441
1772,23438289,0,0,0,10000,1,0,8,-11,11,0,0,0,-3,-72,-2021,3,72,-2021,158,158,158,158,0,0,0,0,0,0,-3.086916991,0.024686717,0.081479228
1773,23438537,0,0,0,10000,1,0,8,-11,11,0,0,0,-2,-73,-2019,2,73,-2019,158,158,158,158,0,0,0,0,0,0,-3.086916065,0.024695206,0.081527121
1774,23438785,0,0,0,10000,1,0,8,-11,10,0,0,0,0,-75,-2019,0,75,-2019,158,158,158,158,0,0,0,0,0,0,-3.086913297,0.024701708,0.081570555
1775,23439032,0,0,0,10000,1,0,8,-11,10,0,0,-1,1,-76,-2019,-1,76,-2019,158,158,158,158,0,0,0,0,0,0,-3.086909798,0.024707132,0.081613758
1776,23439280,0,0,0,10000,1,0,8,-11,11,0,0,0,2,-77,-2019,-2,77,-2019,158,158,158,158,0,0,0,0,0,0,-3.086905408,0.024712119,0.081661381
1777,23439528,0,0,0,10000,1,0,8,-11,11,0,0,0,1,-78,-2019,-1,78,-2019,158,158,158,158,0,0,0,0,0,0,-3.086900156,0.024717969,0.081708929
1778,23439775,0,0,0,10000,1,0,8,-10,11,0,0,0,1,-77,-2020,-1,77,-2020,158,158,158,158,0,0,0,0,0,0,-3.086895966,0.024719293,0.08175661
1779,23440023,0,0,0,10000,1,0,9,-10,11,0,0,0,1,-75,-2020,-1,75,-2020,158,158,158,158,0,0,0,0,0,0,-3.08688906,0.024720806,0.081804622
1780,23440271,0,0,0,10000,1,0,9,-10,11,0,0,0,0,-74,-2020,0,74,-2020,158,158,158,158,0,0,0,0,0,0,-3.086883029,0.02472319,0.081852705
1781,23440518,0,0,0,10000,1,0,9,-10,11,0,0,0,1,-73,-2021,-1,73,-2021,158,158,158,158,0,0,0,0,0,0,-3.086878073,0.024724501,0.08190069
1782,23440766,0,0,0,10000,1,0,9,-10,11,0,0,0,1,-73,-2022,-1,73,-2022,158,158,158,158,0,0,0,0,0,0,-3.086873018,0.024725978,0.081948862
1783,23441013,0,0,0,10000,0,0,9,-11,11,0,0,0,1,-74,-2020,-1,74,-2020,158,158,158,158,0,0,0,0,0,0,-3.086867154,0.02473161,0.081996537
1784,23441261,0,0,0,10000,0,0,9,-11,11,0,0,0,0,-74,-2018,0,74,-2018,158,158,158,158,0,0,0,0,0,0,-3.08686105,0.024738349,0.082044383
1785,23441509,0,0,0,10000,0,0,10,-11,12,0,0,0,0,-74,-2018,0,74,-2018,158,158,158,158,0,0,0,0,0,0,-3.086850741,0.024745316,0.082096555
1786,23441756,0,0,0,10000,0,0,10,-11,11,-1,0,0,0,-74,-2017,0,74,-2017,158,158,158,158,0,0,0,0,0,0,-3.086840462,0.024751859,0.082144221
1787,23442004,0,0,0,10000,0,0,10,-11,11,-1,0,0,-1,-74,-2016,1,74,-2016,158,158,158,158,0,0,0,0,0,0,-3.086829982,0.024759485,0.082192062
1788,23442252,0,0,0,10000,0,0,9,-11,11,-1,0,0,-1,-73,-2018,1,73,-2018,158,158,158,158,0,0,0,0,0,0,-3.0868248,0.02476706,0.082239987
1789,23442499,0,0,0,10000,0,0,9,-11,10,0,0,0,0,-73,-2021,0,73,-2021,158,158,158,158,0,0,0,0,0,0,-3.086819813,0.024773256,0.082283444
1790,23442747,0,0,0,10000,0,0,9,-11,10,0,0,-1,0,-74,-2023,0,74,-2023,158,158,158,158,0,0,0,0,0,0,-3.086813908,0.024779603,0.082327001
1791,23442995,0,0,0,10000,0,0,8,-11,11,0,0,-1,1,-75,-2024,-1,75,-2024,158,158,158,158,0,0,0,0,0,0,-3.08681162,0.02478529,0.082374818
1792,23443242,0,0,0,10000,0,0,8,-11,11,0,0,0,2,-76,-2023,-2,76,-2023,158,158,158,158,0,0,0,0,0,0,-3.086808554,0.024789922,0.082422383
1793,23443490,0,0,0,10000,0,0,8,-10,11,0,0,0,3,-75,-2023,-3,75,-2023,158,158,158,158,0,0,0,0,0,0,-3.086806229,0.024789573,0.082470445
1794,23443738,0,0,0,10000,0,0,8,-10,11,0,0,0,4,-73,-2023,-4,73,-2023,158,158,158,158,0,0,0,0,0,0,-3.086805636,0.024788364,0.082518661
1795,23443985,0,0,0,10000,0,0,8,-10,12,0,0,0,4,-73,-2023,-4,73,-2023,158,158,158,158,0,0,0,0,0,0,-3.086805283,0.024787213,0.082571002
1796,23444233,0,0,0,10000,0,0,8,-10,12,0,0,1,3,-72,-2022,-3,72,-2022,158,158,158,158,0,0,0,0,0,0,-3.086805611,0.024787143,0.082623609
1797,23444481,0,0,0,10000,0,0,8,-10,12,0,0,1,2,-73,-2021,-2,73,-2021,158,158,158,158,0,0,0,0,0,0,-3.086805023,0.024787963,0.082676135
1798,23444728,0,0,0,10000,0,0,8,-11,11,0,0,0,2,-75,-2020,-2,75,-2020,158,158,158,158,0,0,0,0,0,0,-3.086802676,0.024792681,0.08272377
1799,23444976,0,0,0,10000,0,0,8,-11,11,0,0,0,2,-77,-2020,-2,77,-2020,158,158,158,158,0,0,0,0,0,0,-3.086798465,0.024797595,0.08277144
1800,23445224,0,0,0,10000,0,0,8,-10,11,0,0,0,2,-77,-2021,-2,77,-2021,158,158,158,158,0,0,0,0,0,0,-3.086794313,0.024798168,0.082819354
1801,23445471,0,0,0,10000,0,0,8,-10,11,0,0,0,2,-76,-2022,-2,76,-2022,158,158,158,158,0,0,0,0,0,0,-3.086791212,0.024798539,0.082867164
1802,23445719,0,0,0,10000,0,0,8,-10,11,0,0,0,0,-75,-2022,0,75,-2022,158,158,158,158,0,0,0,0,0,0,-3.086788845,0.024800832,0.082915224
1803,23445967,0,0,0,10000,0,0,8,-10,10,0,0,0,0,-73,-2022,0,73,-2022,158,158,158,158,0,0,0,0,0,0,-3.086788102,0.02480289,0.08295911
1804,23446214,0,0,0,10000,0,0,9,-10,10,0,0,-1,-1,-70,-2022,1,70,-2022,158,158,158,158,0,0,0,0,0,0,-3.086785785,0.024805634,0.083003051
1805,23446462,0,0,0,10000,0,0,9,-10,10,0,0,-1,-1,-69,-2021,1,69,-2021,158,158,158,158,0,0,0,0,0,0,-3.086784134,0.024808583,0.083047228
1806,23446710,0,0,0,10000,0,0,9,-10,10,0,0,-1,-1,-70,-2020,1,70,-2020,158,158,158,158,0,0,0,0,0,0,-3.086781571,0.024811552,0.083091328
1807,23446957,0,0,0,10000,0,0,9,-10,10,0,0,-1,-1,-71,-2020,1,71,-2020,158,158,158,158,0,0,0,0,0,0,-3.086778297,0.024814334,0.083135192
1808,23447205,0,0,0,10000,0,0,9,-11,10,0,0,-1,-2,-73,-2021,2,73,-2021,158,158,158,158,0,0,0,0,0,0,-3.086773185,0.024822455,0.083178836
1809,23447452,0,0,0,10000,0,0,8,-11,11,0,0,0,-3,-74,-2021,3,74,-2021,158,158,158,158,0,0,0,0,0,0,-3.086771778,0.024831464,0.083226546
1810,23447700,0,0,0,10000,0,0,8,-11,12,0,0,0,-2,-73,-2020,2,73,-2020,158,158,158,158,0,0,0,0,0,0,-3.086771161,0.024840058,0.083278836
1811,23447948,0,0,0,10000,0,0,8,-11,12,0,0,1,-1,-73,-2020,1,73,-2020,158,158,158,158,0,0,0,0,0,0,-3.086770542,0.024847774,0.083331132
1812,23448195,0,0,0,10000,0,0,8,-11,12,0,0,0,0,-72,-2019,0,72,-2019,158,158,158,158,0,0,0,0,0,0,-3.086770874,0.024854435,0.083383306
1813,23448443,0,0,0,10000,0,0,8,-11,12,0,0,1,1,-72,-2019,-1,72,-2019,158,158,158,158,0,0,0,0,0,0,-3.086771068,0.024860426,0.083435685
1814,23448691,0,0,0,10000,0,0,8,-11,12,0,0,1,1,-73,-2020,-1,73,-2020,158,158,158,158,0,0,0,0,0,0,-3.086770443,0.024866388,0.083487995
1815,23448938,0,0,0,10000,0,0,8,-11,12,0,0,1,2,-73,-2021,-2,73,-2021,158,158,158,158,0,0,0,0,0,0,-3.086769998,0.024871253,0.083540117
1816,23449186,0,0,0,10000,0,0,8,-11,12,0,0,1,3,-74,-2022,-3,74,-2022,158,158,158,158,0,0,0,0,0,0,-3.0867686,0.024875429,0.083592373
1817,23449434,0,0,0,10000,0,0,8,-11,11,0,0,1,4,-75,-2024,-4,75,-2024,158,158,158,158,0,0,0,0,0,0,-3.086766325,0.024878456,0.083640247
1818,23449681,0,0,0,10000,0,0,8,-11,11,0,0,0,4,-76,-2025,-4,76,-2025,158,158,158,158,0,0,0,0,0,0,-3.08676337,0.024881258,0.08368787
1819,23449929,0,0,0,10000,0,0,8,-11,12,0,0,0,2,-75,-2026,-2,75,-2026,158,158,158,158,0,0,0,0,0,0,-3.086761301,0.024886206,0.08374007
1820,23450177,0,0,0,10000,0,0,8,-11,12,0,0,1,1,-74,-2027,-1,74,-2027,158,158,158,158,0,0,0,0,0,0,-3.086760145,0.024891994,0.083792346
1821,23450424,0,0,0,10000,0,0,8,-11,12,0,0,1,0,-72,-2025,0,72,-2025,158,158,158,158,0,0,0,0,0,0,-3.086760755,0.024898484,0.083844561
1822,23450672,0,0,0,10000,0,0,8,-11,11,0,0,0,0,-70,-2023,0,70,-2023,158,158,158,158,0,0,0,0,0,0,-3.086762753,0.024904977,0.083892794
1823,23450920,0,0,0,10000,0,0,8,-11,10,0,0,0,1,-69,-2022,-1,69,-2022,158,158,158,158,0,0,0,0,0,0,-3.086765452,0.024910384,0.083936779
1824,23451167,0,0,0,10000,0,0,8,-10,11,0,0,-1,1,-70,-2021,-1,70,-2021,158,158,158,158,0,0,0,0,0,0,-3.086767482,0.024911543,0.083985066
1825,23451415,0,0,0,10000,0,0,8,-10,10,0,0,0,1,-72,-2022,-1,72,-2022,158,158,158,158,0,0,0,0,0,0,-3.086767582,0.024912628,0.084029068
1826,23451663,0,0,0,10000,0,0,8,-10,10,0,0,-1,2,-73,-2023,-2,73,-2023,158,158,158,158,0,0,0,0,0,0,-3.086766864,0.024912827,0.084073005
1827,23451910,0,0,0,10000,0,0,8,-10,11,0,0,-1,2,-73,-2023,-2,73,-2023,158,158,158,158,0,0,0,0,0,0,-3.086766387,0.024913083,0.084121085
1828,23452158,0,0,0,10000,0,0,9,-10,11,0,0,0,3,-73,-2023,-3,73,-2023,158,158,158,158,0,0,0,0,0,0,-3.086761452,0.024912662,0.084169354
1829,23452406,0,0,0,10000,0,0,9,-10,12,0,0,0,3,-72,-2024,-3,72,-2024,158,158,158,158,0,0,0,0,0,0,-3.086757541,0.024912464,0.084222027
1830,23452653,0,0,0,10000,0,0,9,-10,12,0,0,1,3,-72,-2025,-3,72,-2025,158,158,158,158,0,0,0,0,0,0,-3.086753833,0.024912062,0.084274506
1831,23452901,0,0,0,10000,0,0,9,-10,12,0,0,1,3,-72,-2025,-3,72,-2025,158,158,158,158,0,0,0,0,0,0,-3.086749977,0.024911851,0.084327186
1832,23453149,0,0,0,10000,0,0,9,-10,12,0,0,1,3,-73,-2024,-3,73,-2024,158,158,158,158,0,0,0,0,0,0,-3.086745215,0.024911665,0.08437979
1833,23453396,0,0,0,10000,0,0,8,-10,11,0,0,0,2,-76,-2024,-2,76,-2024,158,158,158,158,0,0,0,0,0,0,-3.086742217,0.024911922,0.084427661
1834,23453644,0,0,0,10000,0,0,8,-11,11,0,0,0,2,-78,-2022,-2,78,-2022,158,158,158,158,0,0,0,0,0,0,-3.086737261,0.024916722,0.084475319
1835,23453892,0,0,0,10000,0,0,8,-11,12,0,0,0,2,-78,-2022,-2,78,-2022,158,158,158,158,0,0,0,0,0,0,-3.086732419,0.024921754,0.084527304
1836,23454139,0,0,0,10000,0,0,8,-11,12,0,0,1,2,-79,-2022,-2,79,-2022,158,158,158,158,0,0,0,0,0,0,-3.086726855,0.024926578,0.084579016
1837,23454387,0,0,0,10000,0,0,8,-11,12,0,0,1,2,-78,-2022,-2,78,-2022,158,158,158,158,0,0,0,0,0,0,-3.086722027,0.024931601,0.084631004
1838,23454634,0,0,0,10000,0,0,8,-11,11,0,0,0,2,-77,-2022,-2,77,-2022,158,158,158,158,0,0,0,0,0,0,-3.086718095,0.024936182,0.084678565
1839,23454882,0,0,0,10000,0,0,8,-11,10,0,0,0,3,-77,-2022,-3,77,-2022,158,158,158,158,0,0,0,0,0,0,-3.086713925,0.02493986,0.08472199
1840,23455130,0,0,0,10000,0,0,8,-10,11,0,0,-1,2,-76,-2021,-2,76,-2021,158,158,158,158,0,0,0,0,0,0,-3.086710688,0.024940345,0.084770044
1841,23455377,0,0,0,10000,0,0,9,-10,11,0,0,0,2,-77,-2020,-2,77,-2020,158,158,158,158,0,0,0,0,0,0,-3.086702376,0.024940668,0.084817838
1842,23455625,0,0,0,10000,0,0,9,-10,11,0,0,0,2,-79,-2021,-2,79,-2021,158,158,158,158,0,0,0,0,0,0,-3.086692247,0.024941156,0.084865671
1843,23455873,0,0,0,10000,0,0,9,-10,11,0,0,0,1,-79,-2021,-1,79,-2021,158,158,158,158,0,0,0,0,0,0,-3.086682134,0.02494251,0.084913502
1844,23456120,0,0,0,10000,0,0,8,-9,11,0,0,0,0,-79,-2022,0,79,-2022,158,158,158,158,0,0,0,0,0,0,-3.086676545,0.024940225,0.084961389
1845,23456368,0,0,0,10000,0,0,8,-10,11,0,-1,0,-1,-79,-2022,1,79,-2022,158,158,158,158,0,0,0,0,0,0,-3.086670822,0.024943292,0.085009218
1846,23456616,0,0,0,10000,0,0,9,-10,10,0,0,0,-1,-78,-2022,1,78,-2022,158,158,158,158,0,0,0,0,0,0,-3.086661541,0.024946122,0.085052802
1847,23456863,0,0,0,10000,0,0,8,-10,11,0,0,0,0,-78,-2022,0,78,-2022,158,158,158,158,0,0,0,0,0,0,-3.086656837,0.024948141,0.085100534
1848,23457111,0,0,0,10000,0,0,8,-10,11,0,0,0,1,-79,-2022,-1,79,-2022,158,158,158,158,0,0,0,0,0,0,-3.086651143,0.024949481,0.085148378
1849,23457359,0,0,0,10000,0,0,8,-10,11,0,0,0,2,-79,-2021,-2,79,-2021,158,158,158,158,0,0,0,0,0,0,-3.086645408,0.024949981,0.085196225
1850,23457606,0,0,0,10000,0,0,8,-10,11,0,0,0,2,-79,-2020,-2,79,-2020,158,158,158,158,0,0,0,0,0,0,-3.08663977,0.024950321,0.085243887
1851,23457854,0,0,0,10000,0,0,8,-10,11,0,0,0,2,-79,-2019,-2,79,-2019,158,158,158,158,0,0,0,0,0,0,-3.086633956,0.024950871,0.085291729
1852,23458102,0,0,0,10000,0,0,8,-11,11,0,0,0,2,-79,-2018,-2,79,-2018,158,158,158,158,0,0,0,0,0,0,-3.086628097,0.024955759,0.085339331
1853,23458349,0,0,0,10000,0,0,8,-11,11,0,0,0,2,-77,-2018,-2,77,-2018,158,158,158,158,0,0,0,0,0,0,-3.086624105,0.024960443,0.085386905
1854,23458597,0,0,0,10000,0,0,8,-11,11,0,0,0,1,-76,-2018,-1,76,-2018,158,158,158,158,0,0,0,0,0,0,-3.086620844,0.024966188,0.085434733
1855,23458845,0,0,0,10000,0,0,8,-11,11,0,0,0,0,-75,-2018,0,75,-2018,158,158,158,158,0,0,0,0,0,0,-3.086618448,0.02497279,0.085482633
1856,23459092,0,0,0,10000,0,0,8,-11,11,0,0,0,-1,-74,-2019,1,74,-2019,158,158,158,158,0,0,0,0,0,0,-3.086617098,0.024980023,0.08553043
1857,23459340,0,0,0,10000,0,0,8,-10,11,0,0,0,0,-76,-2020,0,76,-2020,158,158,158,158,0,0,0,0,0,0,-3.086613943,0.024982249,0.085578505
1858,23459588,0,0,0,10000,0,0,8,-10,11,0,0,0,0,-78,-2020,0,78,-2020,158,158,158,158,0,0,0,0,0,0,-3.08660907,0.024984472,0.08562643
1859,23459835,0,0,0,10000,0,0,8,-10,12,0,0,0,1,-78,-2020,-1,78,-2020,158,158,158,158,0,0,0,0,0,0,-3.086604445,0.024985886,0.085678485
1860,23460083,0,0,0,10000,0,0,8,-11,12,0,0,1,2,-77,-2021,-2,77,-2021,158,158,158,158,0,0,0,0,0,0,-3.086600594,0.024990918,0.085730589
1861,23460330,0,0,0,10000,0,0,8,-11,12,0,0,1,2,-75,-2020,-2,75,-2020,158,158,158,158,0,0,0,0,0,0,-3.086598557,0.024995766,0.085782643
1862,23460578,0,0,0,10000,0,0,8,-11,12,0,0,1,1,-73,-2020,-1,73,-2020,158,158,158,158,0,0,0,0,0,0,-3.086598109,0.025001676,0.085835045
1863,23460826,0,0,0,10000,1,0,8,-11,11,0,0,1,0,-72,-2019,0,72,-2019,158,158,158,158,0,0,0,0,0,0,-3.086598365,0.025008226,0.085883192
1864,23461073,0,0,0,10000,1,0,8,-10,11,0,0,0,0,-71,-2020,0,71,-2020,158,158,158,158,0,0,0,0,0,0,-3.086599667,0.025010249,0.085931476
1865,23461321,0,0,0,10000,1,0,8,-10,10,0,0,0,1,-72,-2022,-1,72,-2022,158,158,158,158,0,0,0,0,0,0,-3.086599955,0.025011313,0.085975558
1866,23461569,0,0,0,10000,1,0,8,-10,9,0,0,-1,2,-74,-2023,-2,74,-2023,158,158,158,158,0,0,0,0,0,0,-3.086598458,0.025011256,0.086015176
1867,23461816,0,0,0,10000,1,0,8,-10,10,0,0,-1,2,-75,-2024,-2,75,-2024,158,158,158,158,0,0,0,0,0,0,-3.086596391,0.025011233,0.086058882
1868,23462064,0,0,0,10000,1,0,8,-11,10,0,0,-1,2,-76,-2024,-2,76,-2024,158,158,158,158,0,0,0,0,0,0,-3.086593323,0.025015711,0.08610244
1869,23462312,0,0,0,10000,1,0,8,-11,10,0,0,-1,3,-75,-2024,-3,75,-2024,158,158,158,158,0,0,0,0,0,0,-3.08659112,0.025019326,0.086146081
1870,23462559,0,0,0,10000,1,0,8,-11,10,0,0,-1,2,-75,-2022,-2,75,-2022,158,158,158,158,0,0,0,0,0,0,-3.086588958,0.02502364,0.086189547
1871,23462807,0,0,0,10000,1,0,9,-11,10,0,0,-1,1,-74,-2021,-1,74,-2021,158,158,158,158,0,0,0,0,0,0,-3.086583154,0.025029036,0.086233246
1872,23463055,0,0,0,10000,1,0,9,-11,11,0,0,-1,0,-73,-2020,0,73,-2020,158,158,158,158,0,0,0,0,0,0,-3.08657828,0.025035548,0.086281337
1873,23463302,0,0,0,10000,1,0,9,-11,10,0,0,0,-1,-73,-2019,1,73,-2019,158,158,158,158,0,0,0,0,0,0,-3.086573408,0.025042495,0.086324934
1874,23463550,0,0,0,10000,1,0,9,-11,10,0,0,-1,-2,-73,-2019,2,73,-2019,158,158,158,158,0,0,0,0,0,0,-3.086568391,0.025050496,0.086368693
1875,23463798,0,0,0,10000,1,0,9,-11,10,0,0,-1,-3,-74,-2018,3,74,-2018,158,158,158,158,0,0,0,0,0,0,-3.086562472,0.025059368,0.086412368
1876,23464045,0,0,0,10000,1,0,9,-11,10,0,0,-1,-3,-75,-2018,3,75,-2018,158,158,158,158,0,0,0,0,0,0,-3.086555854,0.025068025,0.086455806
1877,23464293,0,0,0,10000,1,0,8,-11,11,0,0,0,-3,-75,-2019,3,75,-2019,158,158,158,158,0,0,0,0,0,0,-3.08655357,0.025077087,0.086503737
1878,23464541,0,0,0,10000,1,0,8,-11,12,0,0,0,-4,-75,-2021,4,75,-2021,158,158,158,158,0,0,0,0,0,0,-3.086551492,0.025087192,0.086555996
1879,23464788,0,0,0,10000,1,0,9,-11,12,0,0,1,-3,-75,-2021,3,75,-2021,158,158,158,158,0,0,0,0,0,0,-3.086545245,0.02509622,0.086608064
1880,23465036,0,0,0,10000,1,0,9,-11,12,0,0,1,-1,-75,-2021,1,75,-2021,158,158,158,158,0,0,0,0,0,0,-3.086538856,0.025103717,0.086660343
1881,23465283,0,0,0,10000,1,0,9,-11,12,0,0,1,-1,-75,-2022,1,75,-2022,158,158,158,158,0,0,0,0,0,0,-3.086532676,0.02511098,0.086712429
1882,23465531,0,0,0,10000,1,0,9,-11,12,0,0,1,-1,-76,-2023,1,76,-2023,158,158,158,158,0,0,0,0,0,0,-3.08652554,0.025118415,0.086764645
1883,23465779,0,0,0,10000,1,0,9,-10,11,0,0,0,-1,-76,-2024,1,76,-2024,158,158,158,158,0,0,0,0,0,0,-3.086518358,0.025121266,0.086812782
1884,23466026,0,0,0,10000,1,0,9,-10,11,0,0,0,-2,-75,-2025,2,75,-2025,158,158,158,158,0,0,0,0,0,0,-3.086512247,0.025124771,0.086860815
1885,23466274,0,0,0,10000,1,0,9,-10,11,0,0,0,-2,-75,-2025,2,75,-2025,158,158,158,158,0,0,0,0,0,0,-3.086505991,0.025128458,0.086909032
1886,23466522,0,0,0,10000,1,0,8,-10,10,0,0,0,-3,-75,-2025,3,75,-2025,158,158,158,158,0,0,0,0,0,0,-3.086503956,0.025132765,0.086952923
1887,23466769,0,0,0,10000,1,0,8,-11,10,0,0,-1,-3,-74,-2024,3,74,-2024,158,158,158,158,0,0,0,0,0,0,-3.086502864,0.025141203,0.086996486
1888,23467017,0,0,0,10000,1,0,8,-11,10,0,0,-1,-3,-74,-2022,3,74,-2022,158,158,158,158,0,0,0,0,0,0,-3.086501541,0.025149874,0.087040206
1889,23467265,0,0,0,10000,1,0,8,-11,10,0,0,-1,-1,-75,-2022,1,75,-2022,158,158,158,158,0,0,0,0,0,0,-3.08649936,0.025156812,0.08708386
1890,23467512,0,0,0,10000,1,0,7,-11,11,0,0,-1,0,-76,-2021,0,76,-2021,158,158,158,158,0,0,0,0,0,0,-3.086500821,0.025162938,0.087131581
1891,23467760,0,0,0,10000,1,0,7,-12,11,1,1,0,0,-77,-2021,0,77,-2021,158,158,158,158,0,0,0,0,0,0,-3.086501295,0.025173572,0.08717917
1892,23468008,0,0,0,10000,1,0,7,-12,11,1,1,0,0,-78,-2020,0,78,-2020,158,158,158,158,0,0,0,0,0,0,-3.08650086,0.02518421,0.08722668
1893,23468255,0,0,0,10000,1,0,7,-12,12,1,1,0,0,-78,-2020,0,78,-2020,158,158,158,158,0,0,0,0,0,0,-3.08650065,0.025194852,0.087278316
1894,23468503,0,0,0,10000,1,0,8,-11,11,1,1,0,-1,-78,-2021,1,78,-2021,158,158,158,158,0,0,0,0,0,0,-3.086495946,0.025201984,0.087326067
1895,23468751,0,0,0,10000,1,0,8,-11,11,0,0,0,-2,-76,-2021,2,76,-2021,158,158,158,158,0,0,0,0,0,0,-3.086492965,0.025209969,0.087373969
1896,23468998,0,0,0,10000,1,0,8,-12,11,0,1,0,-3,-74,-2021,3,74,-2021,158,158,158,158,0,0,0,0,0,0,-3.086491834,0.0252229,0.087421604
